242.0689655172414,50.58139534883721,67.45098039215686,253.5,63.49206349206349,24.705882352941178,Matang
232.94117647058823,33.333333333333336,100.0,238.66666666666666,55.55555555555556,31.76470588235294,Matang
231.340206185567,43.111111111111114,88.23529411764706,238.46153846153845,46.98795180722892,32.549019607843135,Matang
241.33333333333331,52.32558139534884,67.45098039215686,251.70731707317074,63.07692307692307,25.49019607843137,Matang
233.10344827586206,47.8021978021978,71.37254901960785,244.390243902439,64.0625,25.098039215686274,Matang
244.6153846153846,46.90721649484536,76.07843137254902,250.2127659574468,64.38356164383562,28.627450980392155,Matang
231.11111111111111,32.015810276679844,99.2156862745098,240.0,51.21951219512195,32.15686274509804,Matang
238.42105263157896,37.25490196078432,80.0,246.10169491525423,71.95121951219512,32.15686274509804,Matang
239.1549295774648,34.97536945812807,79.6078431372549,245.55555555555554,67.5,31.372549019607842,Matang
248.25,60.60606060606061,51.76470588235295,255.48387096774195,58.490566037735846,20.784313725490197,Matang
246.23376623376623,51.67785234899329,58.43137254901961,252.97297297297297,66.07142857142857,21.96078431372549,Matang
247.7922077922078,57.89473684210527,52.156862745098046,252.0,57.377049180327866,23.92156862745098,Matang
244.34782608695653,47.916666666666664,56.470588235294116,260.0,50.943396226415096,20.784313725490197,Matang
231.21951219512195,43.386243386243386,74.11764705882354,232.3076923076923,56.52173913043478,27.058823529411764,Matang
227.25,48.19277108433735,65.09803921568627,243.33333333333334,56.25,25.098039215686274,Matang
238.1818181818182,51.16279069767441,50.588235294117645,255.48387096774195,57.407407407407405,21.176470588235293,Matang
233.1818181818182,51.461988304093566,67.05882352941175,246.66666666666666,56.25,25.098039215686274,Matang
219.7674418604651,44.329896907216494,76.07843137254902,232.72727272727272,54.09836065573771,23.92156862745098,Matang
235.43478260869566,48.167539267015705,74.90196078431373,246.85714285714286,57.377049180327866,23.92156862745098,Matang
237.95454545454544,43.78109452736319,78.82352941176471,243.33333333333334,59.01639344262295,23.92156862745098,Matang
154.07407407407408,50.943396226415096,62.35294117647059,145.71428571428572,45.65217391304348,18.03921568627451,Mentah
144.16666666666666,50.34965034965035,56.07843137254902,113.57142857142857,52.83018867924528,20.784313725490197,Mentah
182.46575342465755,42.441860465116285,67.45098039215686,169.0909090909091,25.581395348837216,16.862745098039216,Mentah
184.82758620689657,54.03726708074533,63.13725490196078,177.27272727272725,48.88888888888889,17.647058823529413,Mentah
183.0769230769231,49.681528662420384,61.568627450980394,174.54545454545456,46.80851063829788,18.43137254901961,Mentah
163.09859154929578,50.0,55.68627450980392,146.4,47.169811320754725,20.784313725490197,Mentah
150.8108108108108,51.388888888888886,56.470588235294116,148.23529411764704,48.57142857142858,13.725490196078432,Mentah
159.28571428571428,40.77669902912621,80.7843137254902,160.0,54.545454545454554,25.882352941176475,Mentah
156.15384615384613,50.0,61.1764705882353,150.0,51.06382978723405,18.43137254901961,Mentah
156.86746987951807,51.87500000000001,62.745098039215684,148.57142857142858,45.65217391304348,18.03921568627451,Mentah
158.9189189189189,41.573033707865164,69.80392156862744,160.58823529411765,53.125,25.098039215686274,Mentah
152.43243243243245,42.52873563218391,68.23529411764706,132.85714285714286,31.818181818181817,17.254901960784313,Mentah
166.51685393258427,48.901098901098905,71.37254901960785,165.0,50.0,15.686274509803921,Mentah
168.88888888888889,51.92307692307693,61.1764705882353,166.36363636363635,48.88888888888889,17.647058823529413,Mentah
165.92592592592592,51.26582278481013,61.96078431372549,166.36363636363635,48.88888888888889,17.647058823529413,Mentah
163.33333333333334,50.34965034965035,56.07843137254902,164.0,42.85714285714286,13.725490196078432,Mentah
170.43478260869563,49.28571428571429,54.90196078431373,156.0,47.169811320754725,20.784313725490197,Mentah
128.57142857142858,52.5,62.745098039215684,115.0,48.9795918367347,19.215686274509807,Mentah
120.6896551724138,53.703703703703695,63.52941176470588,109.28571428571429,59.57446808510639,18.43137254901961,Mentah
123.94736842105263,51.70068027210883,57.647058823529406,116.47058823529412,47.22222222222222,14.117647058823529,Mentah
